363,B03ACIAPP018,EIW_STAR_LOAD,EIW_STAR_OMATIC_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,"",/home/omatic/cdw/submit_PM.sh STAR,omatic,B03ACIAPP018#/db2/db2load1/data/Ascential/VITALITY/FLAG/STAR_XFORM_ESADM,EIW_STARLOAD
364,B03ACIAPP018,EIW_WSAI_TSS_AP,EIW_SCED_TSS_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,"",/home/omatic/cdw/submit_PM.sh APSCED_TSS,omatic,B03ACIAPP019#EIW_PST_TSS_W_AP.EIW_SCED_TSS_AP,EIW_WSAI_TSSAP
365,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE11_LOAD,B03ACIAPP018.ahe.boulder.ibm.com,"",/home/omatic/cdw/submit_PM.sh ARDE11,omatic, B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde11_ready_to_load,EIW_DMARDELOAD
366,B03ACIAPP018,EIW_WSAI_TSS_EM,EIW_SCED_TSS_LOAD_EM,B03ACIAPP018.ahe.boulder.ibm.com,"",/home/omatic/cdw/submit_PM.sh EMSCED_TSS,omatic,B03ACIAPP019#EIW_PST_TSS_W_30.EIW_SCED_TSS_30,EIW_WSAI_TSSEM
373,B03ACIAPP019,EIW_NRT_MON,EIW_NRT_SYNC,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh ESAOPP SC_EXTRACT_ESA_Mon_SEQ,dsadm1,-,EIW_NRTMON
374,B03ACIAPP019,EIW_NRT_MON,EIW_XML_RDMP_ADJ_FACT_LOOP,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh NRT DAILY_XML_RDMP_ADJUSTMENT_FACT_SEQ_Loop,dsadm1,EIW_NRT_SYNC,EIW_NRTMON
375,B03ACIAPP019,EIW_NRT_MON,EIW_XML_CMPNT_STC_LOOP,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh NRT DAILY_XML_CMPNT_STC_SEQ_Loop,dsadm1,EIW_NRT_SYNC,EIW_NRTMON
376,B03ACIAPP019,EIW_NRT_MON,EIW_XML_ROADMAP_FACT_LOOP,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh NRT DAILY_XML_ROADMAP_LI_NRT_FACT_SEQ_Loop,dsadm1,EIW_NRT_SYNC,EIW_NRTMON
400,B03ACIAPP017,EIW_GUPPY_DLY_AP,EIW_FEED_GUPPY_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/home/eiwclst/bin/loadGuppyTable.sh AP,eiwclst,B03ACIAPP017#EIW_PM_DLY_AP.EIW_PM_DLYHANDOFF ,EIW_GUPPY_DLYAP
408,B03ACIAPP019,EIW_SWP_GPE_EM,EIW_SWP_GPE_EM,B03ACIAPP019.ahe.boulder.ibm.com,,/home/dsadm/AscentialCallScriptDir/RUN_GPE_FEED.sh sqrCLOSED_OPP_EU,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,",EIW_SWP_GPEEM
384,B03ACIAPP019,EIW_SWP_GPE_AP,EIW_SWP_GPE_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/home/dsadm/AscentialCallScriptDir/RUN_GPE_FEED.sh sqrCLOSED_OPP_AP,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,",EIW_SWP_GPEAP
396,B03ACIAPP019,EIW_P2P_D_AP,EIW_P2P_D_VALID_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/ValidateP2PDaily.sh,dsadm1,"B03ACIAPP019#EIW_P2P_D_AP.EIW_P2P_D_AP,",EIW_P2P_DAP
389,B03ACIAPP019,EIW_P2P_EXT_D_AP,EIW_P2P_EXT_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS P2P_EXTRACT_MASTER_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AP,",EIW_P2P_EXT_DAP
382,B03ACIAPP019,EIW_SWGOPPC_D_AP,EIW_SWGOPPC_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP SQ_SWG_OPP_DAILY_CALC,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,,",EIW_SWGOPPC_DAP
379,B03ACIAPP019,EIW_ESA_DLY_AP,EIW_ESA_XFM_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP SC_XFORM_ESA_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_STG_AP,EIW_ESA_DLYAP
378,B03ACIAPP019,EIW_ESA_DLY_AP,EIW_ESA_STG_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP SC_EXTRACT_ALL_ESA_SEQ,dsadm1,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_AP_DONE,EIW_ESA_DLYAP
394,B03ACIAPP017,EIW_DAP_AP,EIW_DS_OPPRPTBRAND_CLIP_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP OPP_RPT_BRAND_CLIP_LEVEL_XFORM_SEQ,dsadm1,B03ACIAPP017#EIW_PM_DLYGEOINIT_AP,EIW_DAPAP
388,B03ACIAPP019,EIW_OPPFD_QTR_AP,EIW_OPP_FCST_DEC_QTR_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP OPP_FCST_OR_DEC_QTR_PROGRESS_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AP,",EIW_OPPFD_QTRAP
393,B03ACIAPP019,EIW_OPPDTLI_AP_W,EIW_OPPDTLINIT_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP OPP_DTL_INIT_FACT_SEQ,dsadm1,"B03ACIAPP019#EIW_CUBEOPP_AP_W.EIW_CUBEOPPTY_AP,B03ACIAPP019#EIW_PMREVF_AP_W.EIW_PMREVFACT_AP,",EIW_OPPDTLI_APW
385,B03ACIAPP019,EIW_OPPDTLC_AP,EIW_OPPDTLC_AP_INDC_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP OPP_DTL_EIW_CALC_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AP_MTRC_AP,",EIW_OPPDTLCAP
387,B03ACIAPP019,EIW_OPPDTLC_AP,EIW_OPPDTL_AP_DM_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP OPP_DTL_EIW_CALC_DM_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTL_AP_OWNG_AP,",EIW_OPPDTLCAP
397,B03ACIAPP017,EIW_DAP_AP,EIW_DS_FVMEASREV_XFORM_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP FV_OPP_DETAIL_MEAS_REV_XFORM_SEQ,dsadm1,"B03ACIAPP017#EIW_DAP_AP.EIW_PM_WKLYGEOINIT_AP, B03ACIAPP017#EIW_DAP_AP.EIW_DS_OPPRPTBRAND_CLIP_AP",EIW_DAPAP
386,B03ACIAPP019,EIW_OPPDTLC_AP,EIW_OPPDTLC_AP_CMF2_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP COMPONENT_METRIC_FACT_UPDT_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AP_INDC_AP,",EIW_OPPDTLCAP
391,B03ACIAPP019,EIW_RM_D_AP,EIW_ROADMAP_FACT_AP_D,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP BI3 ROADMAP_LI_FACT_SEQ,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,B03ACIAPP019#EIW_OPPDTLC_AP,",EIW_RM_DAP
399,B03ACIAPP019,EIW_DS_PM_DLY_AP,EIW_DS_PM_D_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP BI3 PM_DAILY_MASTER_SEQ,dsadm1,B03ACIAPP017#EIW_DAP_AP,EIW_DS_PM_DLYAP
406,B03ACIAPP019,EIW_SWGOPPC_D_30,EIW_SWGOPPC_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP SQ_SWG_OPP_DAILY_CALC,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,,",EIW_SWGOPPC_D30
403,B03ACIAPP019,EIW_ESA_DLY_30,EIW_ESA_XFM_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP SC_XFORM_ESA_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_STG_30,EIW_ESA_DLY30
402,B03ACIAPP019,EIW_ESA_DLY_30,EIW_ESA_STG_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP SC_EXTRACT_ALL_ESA_SEQ,dsadm1,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_30_DONE,EIW_ESA_DLY30
409,B03ACIAPP019,EIW_OPPDTLC_30,EIW_OPPDTLC_30_INDC_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP OPP_DTL_EIW_CALC_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_30_MTRC_30,",EIW_OPPDTLC30
407,B03ACIAPP019,EIW_OPPDTLC_30,EIW_OPPDTLC_30_ODEC1_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP OPP_DTL_EIW_CALC_INITV_SEQ,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_30,",EIW_OPPDTLC30
405,B03ACIAPP019,EIW_OPPDTLC_30,EIW_OPPDTLC_30_CMF1_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP COMPONENT_METRIC_FACT_INITV_SEQ,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_30,",EIW_OPPDTLC30
398,B03ACIAPP017,EIW_DAP_AP,EIW_DAP_PM_DM_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJob.sh AP ESAOPP DAPDM_EXPORT_SEQ,dsadm1,B03ACIAPP017#EIW_DAP_AP.EIW_DAP_PM_SC_AP,EIW_DAPAP
392,B03ACIAPP019,EIW_PMREVF_AP_W,EIW_PMREVFACT_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/BI3/Scripts/RunBI3Job.sh AP BI3 C053F0_Fac_PMRevFact_Full,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_AP,B03ACIAPP019#EIW_ESA_DLY_AP.EIW_ESA_CON_AP,B03ACIAPP019#EIW_ESA_WKLY_AP.EIW_ESA_CON_WK_AP,,",EIW_PMREVF_APW
431,B03ACIAPP019,EIW_SWP_GPE_AM,EIW_SWP_GPE_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/home/dsadm/AscentialCallScriptDir/RUN_GPE_FEED.sh sqrCLOSED_OPP_AM,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,",EIW_SWP_GPEAM
442,B03ACIAPP019,EIW_P2P_D_AM,EIW_P2P_D_VALID_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/ValidateP2PDaily.sh,dsadm1,"B03ACIAPP019#EIW_P2P_D_AM.EIW_P2P_D_AM,",EIW_P2P_DAM
418,B03ACIAPP019,EIW_P2P_D_30,EIW_P2P_D_VALID_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/ValidateP2PDaily.sh,dsadm1,"B03ACIAPP019#EIW_P2P_D_30.EIW_P2P_D_30,",EIW_P2P_D30
438,B03ACIAPP019,EIW_P2P_EXT_D_AM,EIW_P2P_EXT_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS P2P_EXTRACT_MASTER_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AM,",EIW_P2P_EXT_DAM
430,B03ACIAPP019,EIW_SWGOPPC_D_AM,EIW_SWGOPPC_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP SQ_SWG_OPP_DAILY_CALC,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,,",EIW_SWGOPPC_DAM
428,B03ACIAPP019,EIW_ESA_DLY_AM,EIW_ESA_XFM_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP SC_XFORM_ESA_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_STG_AM,EIW_ESA_DLYAM
427,B03ACIAPP019,EIW_ESA_DLY_AM,EIW_ESA_STG_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP SC_EXTRACT_ALL_ESA_SEQ,dsadm1,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_AM_DONE,EIW_ESA_DLYAM
444,B03ACIAPP017,EIW_DAP_AM,EIW_DS_OPPRPTBRAND_CLIP_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP OPP_RPT_BRAND_CLIP_LEVEL_XFORM_SEQ,dsadm1,B03ACIAPP017#EIW_PM_DLYGEOINIT_AM,EIW_DAPAM
437,B03ACIAPP019,EIW_OPPFD_QTR_AM,EIW_OPP_FCST_DEC_QTR_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP OPP_FCST_OR_DEC_QTR_PROGRESS_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AM,",EIW_OPPFD_QTRAM
443,B03ACIAPP019,EIW_OPPDTLI_AM_W,EIW_OPPDTLINIT_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP OPP_DTL_INIT_FACT_SEQ,dsadm1,"B03ACIAPP019#EIW_CUBEOPP_AM_W.EIW_CUBEOPPTY_AM,B03ACIAPP019#EIW_PMREVF_AM_W.EIW_PMREVFACT_AM,",EIW_OPPDTLI_AMW
434,B03ACIAPP019,EIW_OPPDTLC_AM,EIW_OPPDTLC_AM_INDC_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP OPP_DTL_EIW_CALC_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AM_MTRC_AM,",EIW_OPPDTLCAM
436,B03ACIAPP019,EIW_OPPDTLC_AM,EIW_OPPDTL_AM_DM_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP OPP_DTL_EIW_CALC_DM_SEQ,dsadm1,B03ACIAPP019#EIW_OPPDTL_AM_OWNG_AM,EIW_OPPDTLCAM
445,B03ACIAPP017,EIW_DAP_AM,EIW_DS_FVMEASREV_XFORM_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP FV_OPP_DETAIL_MEAS_REV_XFORM_SEQ,dsadm1,"B03ACIAPP017#EIW_DAP_AM.EIW_PM_WKLYGEOINIT_AM, B03ACIAPP017#EIW_DAP_AM.EIW_DS_OPPRPTBRAND_CLIP_AM",EIW_DAPAM
435,B03ACIAPP019,EIW_OPPDTLC_AM,EIW_OPPDTLC_AM_CMF2_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP COMPONENT_METRIC_FACT_UPDT_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AM_INDC_AM,",EIW_OPPDTLCAM
432,B03ACIAPP019,EIW_OPPDTLC_AM,EIW_OPPDTLC_AM_CMF1_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP COMPONENT_METRIC_FACT_INITV_SEQ,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_W_ROGUE_AM,",EIW_OPPDTLCAM
413,B03ACIAPP019,EIW_P2P_EXT_D_30,EIW_P2P_EXT_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS P2P_EXTRACT_MASTER_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_30,,",EIW_P2P_EXT_D30
420,B03ACIAPP017,EIW_DAP_EM,EIW_DS_OPPRPTBRAND_CLIP_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP OPP_RPT_BRAND_CLIP_LEVEL_XFORM_SEQ,dsadm1,B03ACIAPP017#EIW_PM_DLYGEOINIT_EM,EIW_DAPEM
412,B03ACIAPP019,EIW_OPPFD_QTR_30,EIW_OPP_FCST_DEC_QTR_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP OPP_FCST_OR_DEC_QTR_PROGRESS_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_30,",EIW_OPPFD_QTR30
419,B03ACIAPP019,EIW_OPPDTLI_30_W,EIW_OPPDTLINIT_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP OPP_DTL_INIT_FACT_SEQ,dsadm1,"B03ACIAPP019#EIW_CUBEOPP_30_W.EIW_CUBEOPPTY_30,B03ACIAPP019#EIW_PMREVF_30_W.EIW_PMREVFACT_30,",EIW_OPPDTLI_30W
415,B03ACIAPP019,EIW_RM_D_30,EIW_ROADMAP_FACT_30_D,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 ROADMAP_LI_FACT_SEQ,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,B03ACIAPP019#EIW_OPPDTLC_30,,",EIW_RM_D30
424,B03ACIAPP019,EIW_DS_PM_DLY_30,EIW_DS_PM_D_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 PM_DAILY_MASTER_SEQ,dsadm1,B03ACIAPP017#EIW_DAP_EM,EIW_DS_PM_DLY30
423,B03ACIAPP017,EIW_DAP_EM,EIW_DAP_PM_DM_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJob.sh 30 ESAOPP DAPDM_EXPORT_SEQ,dsadm1,B03ACIAPP017#EIW_DAP_EM.EIW_DAP_PM_SC_30,EIW_DAPEM
422,B03ACIAPP017,EIW_DAP_EM,EIW_DAP_PM_SC_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJobDailyWeekly.sh 30 ESAOPP,dsadm1,"B03ACIAPP017#EIW_DAP_EM.EIW_PM_CVMEASREV_XFORM, B03ACIAPP017#EIW_DAP_EM.EIW_PM_FVMEASREV_XFORM, B03ACIAPP017#EIW_DAP_EM.EIW_PM_OPPFVFACTOR_XFORM",EIW_DAPEM
440,B03ACIAPP019,EIW_PMREVF_AM_W,EIW_PMREVFACT_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/BI3/Scripts/RunBI3Job.sh AM BI3 C053F0_Fac_PMRevFact_Full,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_AM,B03ACIAPP019#EIW_ESA_DLY_AP.EIW_ESA_CON_AM,B03ACIAPP019#EIW_ESA_WKLY_AM.EIW_ESA_CON_WK_AM,,",EIW_PMREVF_AMW
414,B03ACIAPP019,EIW_CUBEOPP_30_W,EIW_CUBEOPPTY_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/BI3/Scripts/RunBI3Job.sh 30 BI3 CUBE_OPPORTUNITY_SEQ,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_30",EIW_CUBEOPP_30W
454,B03ACIAPP019,EIW_NRT_STOP,EIW_NRT_STOP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/VITALITY/Scripts/STOP_LOOP_ALL.sh,dsadm1,"B03ACIAPP017#EIW_AM_DLY_LOAD,B03ACIAPP018#EIW_AM_DLY_LOAD",EIW_NRTSTOP
479,B03ACIAPP019,EIW_P2C_W_AP,EIW_P2P_W_VALID_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/ValidateP2PWeekly.sh,dsadm1,"B03ACIAPP019#EIW_P2C_W_AP.EIW_P2P_W_AP,",EIW_P2C_WAP
455,B03ACIAPP019,EIW_NRT_DAILY,EIW_XML_ROADMAP_FACT_LOOP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh NRT DAILY_XML_ROADMAP_LI_NRT_FACT_SEQ_Loop,dsadm1,-,EIW_NRTDAILY
456,B03ACIAPP019,EIW_NRT_DAILY,EIW_XML_RDMP_ADJ_FACT_LOOP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh NRT DAILY_XML_RDMP_ADJUSTMENT_FACT_SEQ_Loop,dsadm1,--,EIW_NRTDAILY
457,B03ACIAPP019,EIW_NRT_DAILY,EIW_XML_CMPNT_STC_LOOP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh NRT DAILY_XML_CMPNT_STC_SEQ_Loop,dsadm1,-,EIW_NRTDAILY
464,B03ACIAPP019,EIW_OPP_DIM_W,EIW_OPP_DIM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh ESAOPP NONCUSTOMER_SEQ,dsadm1,"B03ACIAPP019#EIW_ERDM.EIW_ERDM_LOAD,B03ACIAPP019#EIW_MAM_ASSET.EIW_MAM_PULL,",EIW_OPP_DIMW
473,B03ACIAPP019,EIW_TOS_AP,EIW_TYPE_OF_SALE_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS TOS_MASTER_SEQ,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,B03ACIAPP019#EIW_OPPDTLC_AP,,",EIW_TOSAP
468,B03ACIAPP019,EIW_POST_PM_W_AP,EIW_WSAI_ELAPSED_DAYS_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS SND_CVG_AGGR_FACT_PWS_ELAPSED_DAYS_SEQ,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,",EIW_POST_PM_WAP
472,B03ACIAPP019,EIW_P2C_W_AP,EIW_PWP_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS PWP_MASTER_SEQ,dsadm1,B03ACIAPP019#EIW_OPPDTLC_AP,EIW_P2C_WAP
471,B03ACIAPP019,EIW_P2C_W_AP,EIW_P2V_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS P2V_MASTER_SEQ,dsadm1,"B03ACIAPP017#EIW_DAP_AP,B03ACIAPP019#EIW_CUBEOPP_AP_W.EIW_CUBEOPPTY_AP,B03ACIAPP019#EIW_OPPFD_QTR_AP.EIW_OPP_FCST_DEC_QTR_AP,B03ACIAPP019#EIW_PMREVF_AP_W.EIW_PMREVFACT_AP,,",EIW_P2C_WAP
477,B03ACIAPP019,EIW_P2C_W_AP,EIW_P2E_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS P2E_MASTER_SEQ,dsadm1,"B03ACIAPP019#EIW_P2C_W_AP.EIW_P2C_AP,",EIW_P2C_WAP
476,B03ACIAPP019,EIW_P2C_W_AP,EIW_P2C_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS P2C_MASTER_SEQ,dsadm1,"B03ACIAPP017#EIW_DAP_AP,B03ACIAPP019#EIW_OPPDTLC_AP,B03ACIAPP019#EIW_OPPFD_QTR_AP.EIW_OPP_FCST_DEC_QTR_AP,",EIW_P2C_WAP
