SCHEDULE,TABLE,DEL FILE
EMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_30.del
EMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_AM.del
EMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_CURR_WEEKLY_AP.del
EMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_30.del
EMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_AM.del
EMADPM_WK,EDGEDM.OPP_WINPLAN_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.OPP_WINPLAN_WKLY_FACT_PRIOR_WEEKLY_AP.del
APDAILY,EDGEDM.ORGVREMO,/db2/db2load1/data/Ascential/DM/HR.ORGTREMO.del
APDAILY,EDGEDM.OWNING_ORG,/db2/db2load1/data/Ascential/DM/CONFORM.OWNING_ORG.del
APWKLY_DLY,EDGEDM.OWNING_ORG,/db2/db2load1/data/Ascential/DM/CONFORM.OWNING_ORG.del
AMADPM_DLY,EDGEDM.P2P_DAILY_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_DAILY_SCORE.del
APADPM_DLY,EDGEDM.P2P_DAILY_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_DAILY_SCORE.del
EMADPM_DLY,EDGEDM.P2P_DAILY_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_DAILY_SCORE.del
AMADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_30.del
AMADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_AM.del
AMADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_AP.del
APADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_30.del
APADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_AM.del
APADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_AP.del
EMADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_30.del
EMADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_AM.del
EMADPM_WK,EDGEDM.P2P_SCORE,/db2/db2load5/data/SPSS/team/ssa/p2p/EDGEDM.P2P_WKLY_SCORE_AP.del
APDAILY,EDGEDM.PEOPLE,/db2/db2load1/data/Ascential/DM/EDGEDM.CRM_USER.del
AMADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_30.del
AMADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_AM.del
AMADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_AP.del
APADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_30.del
APADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_AM.del
APADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_AP.del
EMADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_30.del
EMADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_AM.del
EMADPM_DLY,EDGEDM.PM_CMPNT_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAILY_FACT_AP.del
AMADPM_DLY,EDGEDM.PM_CMPNT_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAY_SNAP_Friday.del
AMADPM_DLY,EDGEDM.PM_CMPNT_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAY_SNAP_Monday.del
AMADPM_DLY,EDGEDM.PM_CMPNT_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAY_SNAP_Thursday.del
AMADPM_DLY,EDGEDM.PM_CMPNT_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAY_SNAP_Tuesday.del
AMADPM_DLY,EDGEDM.PM_CMPNT_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_DAY_SNAP_Wednesday.del
HIS_WKLYAM,EDGEDM.PM_CMPNT_HISTORY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_HISTORY_FACT_AM.del
HIS_WKLYAP,EDGEDM.PM_CMPNT_HISTORY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_HISTORY_FACT_AP.del
HIS_WKLYEM,EDGEDM.PM_CMPNT_HISTORY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_HISTORY_FACT_30.del
AMTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_30.del
AMTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_AM.del
AMTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_AP.del
APTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_30.del
APTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_AM.del
APTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_AP.del
EMTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_30.del
EMTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_AM.del
EMTREND_WK,EDGEDM.PM_CMPNT_TREND_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.PM_CMPNT_TREND_FACT_AP.del
AMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_30.del
AMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_AM.del
AMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_AP.del
AMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_30.del
AMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_AM.del
AMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_AP.del
APADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_30.del
APADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_AM.del
APADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_AP.del
APADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_30.del
APADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_AM.del
APADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_AP.del
EMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_30.del
EMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_AM.del
EMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_PRIOR_WKLY_FACT_AP.del
EMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_30.del
EMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_AM.del
EMADPM_WK,EDGEDM.PM_CMPNT_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.PM_CMPNT_WKLY_FACT_AP.del
REFDAILY,EDGEDM.REFTDACT,/db2/db2load1/804_FILES/WSDIWREF.REFTDACT.del
REFDAILY,EDGEDM.REFTMPID,/db2/db2load1/804_FILES/WSDIWREF.REFTMPID.del
REFDAILY,EDGEDM.REFTRIIS,/db2/db2load1/804_FILES/WSDIWREF.REFTRIIS.del
REFDAILY,EDGEDM.REFTRISV,/db2/db2load1/804_FILES/WSDIWREF.REFTRISV.del
REFDAILY,EDGEDM.REFTSLTY,/db2/db2load1/804_FILES/WSDIWREF.REFTSLTY.del
APDAILY,EDGEDM.REF_DAY_TIME,/db2/db2load1/data/Ascential/DM/CONFORM.REF_DAY_TIME.del
APWKLY_DLY,EDGEDM.REF_DAY_TIME,/db2/db2load1/data/Ascential/DM/CONFORM.REF_DAY_TIME.del
APDAILY,EDGEDM.REF_FCST_INDC,/db2/db2load1/data/Ascential/DM/CONFORM.REF_FCST_INDC.del
APWKLY_DLY,EDGEDM.REF_FCST_INDC,/db2/db2load1/data/Ascential/DM/CONFORM.REF_FCST_INDC.del
APDAILY,EDGEDM.REF_MONTH_TIME,/db2/db2load1/data/Ascential/DM/CONFORM.REF_MONTH_TIME.del
APWKLY_DLY,EDGEDM.REF_MONTH_TIME,/db2/db2load1/data/Ascential/DM/CONFORM.REF_MONTH_TIME.del
APDAILY,EDGEDM.REF_QTR_TIME,/db2/db2load1/data/Ascential/DM/CONFORM.REF_QTR_TIME.del
APWKLY_DLY,EDGEDM.REF_QTR_TIME,/db2/db2load1/data/Ascential/DM/CONFORM.REF_QTR_TIME.del
AMADPM_DLY,EDGEDM.ROADMAP_ADJ_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_ADJ_DAY_SNAP_Friday.del
AMADPM_DLY,EDGEDM.ROADMAP_ADJ_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_ADJ_DAY_SNAP_Monday.del
AMADPM_DLY,EDGEDM.ROADMAP_ADJ_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_ADJ_DAY_SNAP_Thursday.del
AMADPM_DLY,EDGEDM.ROADMAP_ADJ_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_ADJ_DAY_SNAP_Tuesday.del
AMADPM_DLY,EDGEDM.ROADMAP_ADJ_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_ADJ_DAY_SNAP_Wednesday.del
AMADPM_WK,EDGEDM.ROADMAP_ADJ_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_ADJ_WKLY_FACT_CURR_WEEKLY.del
AMADPM_WK,EDGEDM.ROADMAP_ADJ_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_ADJ_WKLY_FACT_PRIOR_WEEKLY.del
AM_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_30.del
AM_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_AM.del
AM_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_AP.del
AP_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_30.del
AP_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_AM.del
AP_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_AP.del
EM_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_30.del
EM_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_AM.del
EM_RM_DLY,EDGEDM.ROADMAP_LI_DAILY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAILY_FACT_AP.del
AMADPM_DLY,EDGEDM.ROADMAP_LI_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAY_SNAP_Friday.del
AMADPM_DLY,EDGEDM.ROADMAP_LI_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAY_SNAP_Monday.del
AMADPM_DLY,EDGEDM.ROADMAP_LI_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAY_SNAP_Thursday.del
AMADPM_DLY,EDGEDM.ROADMAP_LI_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAY_SNAP_Tuesday.del
AMADPM_DLY,EDGEDM.ROADMAP_LI_DAY_SNAP,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_DAY_SNAP_Wednesday.del
AMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_30.del
AMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AM.del
AMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AP.del
AMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_30.del
AMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AM.del
AMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AP.del
AM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_30.del
AM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AM.del
AM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AP.del
AM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_30.del
AM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AM.del
AM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AP.del
APADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_30.del
APADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AM.del
APADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AP.del
APADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_30.del
APADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AM.del
APADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AP.del
AP_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_30.del
AP_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AM.del
AP_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AP.del
AP_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_30.del
AP_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AM.del
AP_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AP.del
EMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_30.del
EMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AM.del
EMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AP.del
EMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_30.del
EMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AM.del
EMADPM_WK,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AP.del
EM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_30.del
EM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AM.del
EM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_AP.del
EM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_30.del
EM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AM.del
EM_RM_WKLY,EDGEDM.ROADMAP_LI_WKLY_FACT,/db2/db2load3/LM/data/EDGEDM.ROADMAP_LI_WKLY_FACT_PREV_AP.del
AMDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_30.del
AMDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AM.del
AMDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AP.del
APDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_30.del
APDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AM.del
APDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AP.del
EMDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_30.del
EMDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AM.del
EMDAILY,EDGEDM.ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AP.del
APDAILY,EDGEDM.RPT_BRAND_TRANS_SIZE,/db2/db2load1/data/Ascential/BI3/DM/CONFORM.RPT_BRAND_TRANS_SIZE.DEL
APDAILY,EDGEDM.SAP_CUSTOMER,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.SAP_CUSTOMER_updt.del
AMDAILY,EDGEDM.SC_TARGET_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_FACT.del
APDAILY,EDGEDM.SC_TARGET_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_FACT.del
EMDAILY,EDGEDM.SC_TARGET_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_FACT.del
AMWKLY_DLY,EDGEDM.SC_TARGET_WKLY_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_CURR_WKLY_FACT.del
AMWKLY_DLY,EDGEDM.SC_TARGET_WKLY_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_PRIOR_WKLY_FACT.del
APWKLY_DLY,EDGEDM.SC_TARGET_WKLY_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_CURR_WKLY_FACT.del
APWKLY_DLY,EDGEDM.SC_TARGET_WKLY_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_PRIOR_WKLY_FACT.del
EMWKLY_DLY,EDGEDM.SC_TARGET_WKLY_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_CURR_WKLY_FACT.del
EMWKLY_DLY,EDGEDM.SC_TARGET_WKLY_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SC_TARGET_PRIOR_WKLY_FACT.del
APDAILY,EDGEDM.SELL_CYCLE,/db2/db2load1/data/Ascential/DM/CONFORM.SALES_STAGE.del
AMSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_30.del
AMSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_AM.del
AMSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_AP.del
AMSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_WW.del
APSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_30.del
APSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_AM.del
APSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_AP.del
APSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_WW.del
EMSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_30.del
EMSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_AM.del
EMSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_AP.del
EMSCED_IBU,EDGEDM.SND_CVG_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_CVG_AGGR_FACT_WW.del
AMSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_30.del
AMSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_AM.del
AMSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_AP.del
APSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_30.del
APSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_AM.del
APSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_AP.del
EMSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_30.del
EMSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_AM.del
EMSCED_SND,EDGEDM.SND_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SND_KEY_DEAL_FACT_AP.del
AMSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_30.del
